date,pm25,pm10,o3,no2,so2,co
2021-04-12,108.0,27.0,35.0,6.0,0.7476823296788324,1.0
2021-04-13,32.0,70.0,38.0,16.0,1.0,2.0
2021-04-14,97.0,245.0,38.0,13.0,3.0,3.0
2021-04-15,149.0,121.0,31.0,6.0,3.2701981710948735,2.0
2021-04-16,111.0,34.0,34.0,8.0,2.077027276089387,1.0
2021-04-17,36.0,71.0,45.0,20.0,1.0,2.0
2021-04-18,91.0,100.0,73.0,22.0,1.0,5.0
2021-04-19,151.0,86.0,75.0,22.0,1.0,5.0
2021-04-20,126.0,62.0,47.0,24.0,0.966857056145081,5.0
2021-04-21,99.0,40.0,37.0,17.0,0.9684039932409602,5.0
2021-04-22,101.0,36.0,42.0,14.0,0.9885662837310139,4.0
2021-04-23,76.0,39.0,43.0,14.0,1.0112694000586204,4.0
2021-04-24,80.0,56.0,46.0,16.0,1.0204388146671566,5.0
2021-04-25,133.0,56.0,59.0,16.0,1.0,4.0
2021-04-26,110.0,83.0,36.0,13.0,0.9581284819240129,3.0
2021-04-27,90.0,57.0,39.0,9.0,1.0,1.0
2021-04-28,54.0,63.0,39.0,15.0,1.2150771001153737,2.0
2021-04-29,68.0,39.0,30.0,15.0,1.5329693397700366,2.0
2021-04-30,60.0,33.0,32.0,13.0,1.8433230293670122,2.0
2021-05-01,47.0,43.0,41.0,12.0,2.0357844793093247,1.0
2021-05-02,51.0,64.0,61.0,13.0,2.0,4.0
2021-05-03,104.0,57.0,38.0,7.0,1.6841479725608604,1.0
2021-05-04,56.0,79.0,49.0,10.0,1.2705350609889217,2.0
2021-05-05,86.0,277.0,40.0,9.0,1.0,2.0
2021-05-06,168.0,129.0,40.0,5.0,1.0,2.0
2021-05-07,120.0,132.0,37.0,12.0,1.020222660239947,1.0
2021-05-08,122.0,56.0,53.0,21.0,1.0,4.0
2021-05-09,91.0,55.0,51.0,20.0,1.0,4.0
2021-05-10,81.0,44.0,72.0,14.0,1.0,6.0
2021-05-11,83.0,52.0,72.0,22.0,1.0,3.0
2021-05-12,62.0,65.0,55.0,19.0,3.0,9.0
2021-05-13,146.0,60.0,43.0,14.0,3.82075731453875,10.0
2021-05-14,115.0,36.0,30.0,9.0,3.1566622271800453,4.0
2021-05-15,45.0,27.0,38.0,9.0,1.8821884825519637,1.0
2021-05-16,16.0,47.0,49.0,19.0,0.8718098252825885,3.0
2021-05-17,54.0,64.0,58.0,21.0,1.0,5.0
2021-05-18,82.0,65.0,93.0,12.0,2.0,5.0
2021-05-19,104.0,63.0,76.0,8.0,1.0,4.0
2021-05-20,115.0,64.0,101.0,11.0,0.6682540618501926,6.0
2021-05-21,113.0,69.0,107.0,13.0,1.0,5.0
2021-05-22,91.0,136.0,34.0,7.0,1.0819987292553872,1.0
2021-05-23,116.0,54.0,33.0,8.0,1.0,1.0
2021-05-24,62.0,70.0,66.0,7.0,1.0,2.0
2021-05-25,67.0,63.0,47.0,15.0,1.0064333530828788,4.0
2021-05-26,63.0,52.0,36.0,16.0,1.0,4.0
2021-05-27,53.0,23.0,44.0,5.0,0.9948269546663037,1.0
2021-05-28,20.0,40.0,57.0,9.0,0.9929834352152692,2.0
2021-05-29,40.0,38.0,78.0,10.0,0.9935242108350084,3.0
2021-05-30,66.0,47.0,34.0,13.0,0.995504050713635,10.0
2021-05-31,89.0,37.0,55.0,11.0,0.9979777240392613,4.0
2021-06-01,57.0,51.0,39.0,17.0,1.0,6.0
2021-06-02,77.0,28.0,36.0,10.0,1.0008651710033964,2.0
2021-06-03,19.0,33.0,38.0,10.0,1.0008256223347243,2.0
2021-06-04,31.0,30.0,44.0,13.0,1.0003732624986899,2.0
2021-06-05,43.0,46.0,79.0,13.0,1.0,3.0
2021-06-06,52.0,45.0,73.0,9.0,1.0,6.0
2021-06-07,74.0,51.0,113.0,9.0,1.0,7.0
2021-06-08,89.0,49.0,46.0,12.0,0.9999278801777277,7.0
2021-06-09,86.0,25.0,73.0,8.0,0.9998538790889879,3.0
2021-06-10,44.0,46.0,77.0,16.0,0.9998529384557542,3.0
2021-06-11,59.0,72.0,133.0,18.0,1.0,5.0
2021-06-12,103.0,71.0,114.0,11.0,1.0,10.0
2021-06-13,118.0,30.0,40.0,7.0,1.0,9.0
2021-06-14,75.0,41.0,96.0,7.0,1.0048322949561141,6.0
2021-06-15,77.0,34.0,30.0,10.0,1.010717929635228,6.0
2021-06-16,68.0,20.0,43.0,8.0,1.011244599496728,3.0
2021-06-17,40.0,27.0,38.0,11.0,1.0,2.0
2021-06-18,27.0,35.0,42.0,15.0,0.9768119917913084,3.0
2021-06-19,39.0,30.0,48.0,13.0,0.9664690962644252,2.0
2021-06-20,47.0,65.0,96.0,14.0,1.0,5.0
2021-06-21,73.0,38.0,91.0,10.0,1.0,4.0
2021-06-22,58.0,34.0,51.0,12.0,0.6681568199092878,4.0
2021-06-23,71.0,47.0,80.0,18.0,0.4490287336245262,5.0
2021-06-24,80.0,57.0,81.0,12.0,1.0,8.0
2021-06-25,107.0,43.0,69.0,8.0,2.0,6.0
2021-06-26,86.0,47.0,105.0,9.0,1.0,7.0
2021-06-27,83.0,47.0,97.0,10.0,0.6347483135636554,7.0
2021-06-28,97.0,40.0,48.0,7.0,1.0,5.0
2021-06-29,84.0,29.0,88.0,5.0,1.284618681954728,5.0
2021-06-30,62.0,28.0,67.0,8.0,1.374756886645948,4.0
2021-07-01,49.0,24.0,84.0,6.0,1.3308893674348727,4.0
2021-07-02,47.0,22.0,74.0,5.0,1.213490877682715,5.0
2021-07-03,37.0,22.0,57.0,7.0,1.0830361707506864,3.0
2021-07-04,40.0,33.0,69.0,14.0,1.0,5.0
2021-07-05,52.0,27.0,79.0,6.0,1.0,5.0
2021-07-06,54.0,88.0,100.0,12.0,1.0230993262690982,7.0
2021-07-07,86.0,36.0,74.0,10.0,1.0,4.0
2021-07-08,54.0,38.0,105.0,10.0,1.0,5.0
2021-07-09,63.0,55.0,111.0,12.0,1.4266897461306725,8.0
2021-07-10,89.0,46.0,83.0,8.0,2.0,7.0
2021-07-11,75.0,9.0,25.0,5.0,2.3273748181204628,4.0
2021-07-12,23.0,20.0,66.0,8.0,2.3846930563741804,6.0
2021-07-13,47.0,31.0,87.0,7.0,2.2399422704856775,7.0
2021-07-14,66.0,39.0,69.0,7.0,1.9611100161794817,8.0
2021-07-15,77.0,31.0,55.0,6.0,1.6161838491801186,7.0
2021-07-16,63.0,25.0,29.0,6.0,1.273151325212116,5.0
2021-07-17,52.0,36.0,30.0,9.0,1.0,6.0
2021-07-18,75.0,28.0,53.0,8.0,0.8478845573091564,5.0
2021-07-19,55.0,33.0,52.0,7.0,0.8006281930684079,5.0
2021-07-20,64.0,37.0,37.0,10.0,0.8252212312474361,5.0
2021-07-21,60.0,31.0,27.0,14.0,0.888653995815923,7.0
2021-07-22,59.0,33.0,53.0,11.0,0.9579168107435501,5.0
2021-07-23,62.0,51.0,67.0,12.0,1.0,5.0
2021-07-24,88.0,53.0,66.0,11.0,1.0,5.0
2021-07-25,88.0,53.0,70.0,9.0,1.0,5.0
2021-07-26,85.0,22.0,34.0,9.0,1.00134576155246,6.0
2021-07-27,52.0,23.0,29.0,12.0,1.0015743396906283,7.0
2021-07-28,52.0,21.0,26.0,9.0,1.0011300370525666,6.0
2021-07-29,48.0,13.0,35.0,6.0,1.0004571562763365,4.0
2021-07-30,30.0,38.0,105.0,10.0,1.0,6.0
2021-07-31,64.0,18.0,36.0,5.0,1.0,2.0
2021-08-01,23.0,18.0,51.0,6.0,1.000026055695396,3.0
2021-08-02,17.0,38.0,79.0,6.0,1.0,7.0
2021-08-03,58.0,44.0,81.0,8.0,0.9999723390137064,7.0
2021-08-04,96.0,43.0,85.0,10.0,0.9999524672243728,6.0
2021-08-05,85.0,39.0,83.0,10.0,0.9999395012168475,5.0
2021-08-06,91.0,60.0,110.0,11.0,0.9999325575759788,6.0
2021-08-07,137.0,66.0,92.0,15.0,0.9999307528866147,7.0
2021-08-08,118.0,25.0,93.0,6.0,0.9999332037336033,5.0
2021-08-09,55.0,34.0,87.0,10.0,0.9999390267017931,5.0
2021-08-10,59.0,53.0,75.0,13.0,0.9999473383760318,9.0
2021-08-11,94.0,47.0,73.0,8.0,0.9999572553411682,9.0
2021-08-12,86.0,39.0,72.0,9.0,0.9999678941820505,6.0
2021-08-13,69.0,38.0,55.0,7.0,0.9999783714835266,5.0
2021-08-14,76.0,37.0,45.0,10.0,0.9999878038304448,5.0
2021-08-15,71.0,41.0,51.0,10.0,0.999995307807653,7.0
2021-08-16,80.0,26.0,51.0,6.0,1.0,4.0
2021-08-17,40.0,33.0,52.0,10.0,1.0000014276695057,5.0
2021-08-18,60.0,26.0,35.0,8.0,1.0000008607868789,5.0
2021-08-19,59.0,23.0,56.0,7.0,1.0,5.0
2021-08-20,36.0,30.0,56.0,10.0,1.0,4.0
2021-08-21,46.0,62.0,68.0,10.0,1.0000001040637634,8.0
2021-08-22,109.0,46.0,68.0,5.0,1.0000000991624265,6.0
2021-08-23,80.0,21.0,41.0,6.0,1.0000000446798765,3.0
2021-08-24,38.0,19.0,34.0,8.0,1.0,3.0
2021-08-25,24.0,19.0,36.0,6.0,1.0,3.0
2021-08-26,26.0,24.0,55.0,9.0,1.0,3.0
2021-08-27,38.0,27.0,40.0,11.0,1.0,3.0
2021-08-28,42.0,39.0,70.0,10.0,1.0000000005411542,3.0
2021-08-29,62.0,51.0,76.0,17.0,1.0000000008316827,5.0
2021-08-30,81.0,34.0,67.0,9.0,1.000000000919591,6.0
2021-08-31,71.0,38.0,74.0,14.0,1.000000000852884,6.0
2021-09-01,61.0,44.0,78.0,12.0,1.0000000006795664,4.0
2021-09-02,72.0,54.0,96.0,11.0,1.0000000004476433,6.0
2021-09-03,92.0,39.0,40.0,11.0,1.0000000002051197,9.0
2021-09-04,84.0,30.0,41.0,11.0,1.0,5.0
2021-09-05,58.0,13.0,27.0,7.0,0.9999999998699061,4.0
2021-09-06,23.0,31.0,59.0,11.0,0.9999999998109187,4.0
2021-09-07,49.0,43.0,82.0,13.0,0.9999999998087368,6.0
2021-09-08,77.0,50.0,55.0,15.0,0.9999999998490579,7.0
2021-09-09,97.0,54.0,94.0,14.0,0.9999999999175796,8.0
2021-09-10,105.0,67.0,101.0,14.0,1.0,9.0
2021-09-11,137.0,50.0,30.0,16.0,1.0000000000750677,9.0
2021-09-12,82.0,36.0,44.0,16.0,1.0000000000937337,8.0
2021-09-13,65.0,43.0,35.0,14.0,1.0,8.0
2021-09-14,67.0,47.0,50.0,16.0,0.9999999997707855,7.0
2021-09-15,64.0,37.0,18.0,15.0,0.9999999995146759,6.0
2021-09-16,61.0,27.0,44.0,13.0,0.9999999993731734,4.0
2021-09-17,43.0,47.0,35.0,17.0,0.9999999994877806,5.0
2021-09-18,70.0,31.0,29.0,10.0,1.0,6.0
2021-09-19,66.0,16.0,30.0,7.0,1.0,5.0
2021-09-20,26.0,16.0,37.0,10.0,0.9999999965367006,4.0
2021-09-21,28.0,29.0,47.0,12.0,0.9999999942640293,4.0
2021-09-22,41.0,52.0,61.0,20.0,1.0,6.0
2021-09-23,77.0,24.0,28.0,12.0,1.0000000127163857,9.0
2021-09-24,65.0,27.0,39.0,10.0,1.0,6.0
2021-09-25,54.0,26.0,20.0,16.0,1.0,5.0
2021-09-26,58.0,28.0,44.0,13.0,1.0,5.0
2021-09-27,54.0,53.0,39.0,19.0,0.9999991773620369,7.0
2021-09-28,83.0,47.0,41.0,15.0,0.999998623625715,5.0
2021-09-29,72.0,56.0,31.0,14.0,1.0,8.0
2021-09-30,93.0,30.0,30.0,11.0,1.000004455565154,4.0
2021-10-01,54.0,56.0,22.0,16.0,1.0000110908866222,7.0
2021-10-02,99.0,52.0,23.0,12.0,1.000018494401146,7.0
2021-10-03,94.0,17.0,15.0,6.0,1.0000252545454686,2.0
2021-10-04,17.0,12.0,11.0,8.0,1.0000299597563296,2.0
2021-10-05,35.0,8.0,14.0,7.0,1.0000311984704717,2.0
2021-10-06,37.0,18.0,21.0,11.0,1.0000275591246366,3.0
2021-10-07,43.0,36.0,28.0,14.0,1.0000176301555654,5.0
2021-10-08,72.0,26.0,22.0,13.0,1.0,5.0
2021-10-09,102.0,19.0,23.0,7.0,0.999976003403313,1.0
2021-10-10,31.0,27.0,24.0,17.0,0.9999579603453996,3.0
2021-10-11,44.0,34.0,26.0,19.0,0.9999609371147867,5.0
2021-10-12,52.0,48.0,33.0,24.0,1.0,5.0
2021-10-13,97.0,41.0,19.0,22.0,1.0,5.0
2021-10-14,85.0,24.0,23.0,13.0,1.0,2.0
2021-10-15,40.0,17.0,25.0,5.0,1.0010938919990828,4.0
2021-10-16,25.0,40.0,17.0,17.0,1.0018296499422843,3.0
2021-10-17,65.0,62.0,17.0,24.0,1.0,5.0
2021-10-18,114.0,14.0,23.0,8.0,0.9943967399588641,1.0
2021-10-19,27.0,44.0,17.0,16.0,0.9878079540704671,3.0
2021-10-20,78.0,35.0,23.0,13.0,0.9840207982026377,4.0
2021-10-21,58.0,24.0,28.0,12.0,0.9868224282232056,2.0
2021-10-22,41.0,54.0,22.0,21.0,1.0,4.0
2021-10-23,95.0,69.0,27.0,30.0,1.0,8.0
2021-10-24,157.0,89.0,28.0,34.0,1.0,9.0
2021-10-25,190.0,38.0,27.0,21.0,1.3848185679396177,6.0
2021-10-26,107.0,22.0,25.0,12.0,1.9437944903149125,2.0
2021-10-27,37.0,45.0,17.0,20.0,2.2808731675327514,4.0
2021-10-28,76.0,71.0,14.0,26.0,2.0,8.0
2021-10-29,148.0,84.0,28.0,21.0,1.0,9.0
2021-10-30,179.0,45.0,25.0,4.0,0.12268967527863023,3.0
2021-10-31,68.0,60.0,10.0,19.0,0.0,8.0
2021-11-01,140.0,65.0,11.0,24.0,0.0,6.0
2021-11-02,156.0,65.0,9.0,28.0,0.0,9.0
2021-11-03,175.0,84.0,12.0,26.0,0.0,9.0
2021-11-04,196.0,87.0,6.0,28.0,0.0,11.0
2021-11-05,203.0,67.0,20.0,16.0,0.0,11.0
2021-11-06,113.0,8.0,23.0,4.0,0.18073715731271947,4.0
2021-11-07,15.0,15.0,26.0,4.0,0.523368789767826,3.0
2021-11-08,21.0,16.0,27.0,5.0,0.8117692841950624,31.0
2021-11-09,22.0,16.0,26.0,6.0,1.0,2.0
2021-11-10,24.0,17.0,24.0,7.0,1.0604820347461088,2.0
2021-11-11,23.0,38.0,18.0,20.0,1.0390754386284542,4.0
2021-11-12,55.0,56.0,24.0,18.0,1.0,5.0
2021-11-13,74.0,56.0,17.0,19.0,0.9917602886358916,3.0
2021-11-14,74.0,74.0,16.0,17.0,1.0,4.0
2021-11-15,100.0,69.0,12.0,21.0,1.0014436611712432,8.0
2021-11-16,137.0,79.0,10.0,31.0,1.0,10.0
2021-11-17,169.0,79.0,6.0,36.0,1.0024650666791362,13.0
2021-11-18,187.0,34.0,18.0,14.0,1.0,3.0
2021-11-19,43.0,55.0,7.0,21.0,0.9841167545102469,5.0
2021-11-20,77.0,122.0,21.0,9.0,0.9633654591842804,5.0
2021-11-21,92.0,33.0,20.0,4.0,0.9505557866031901,1.0
2021-11-22,32.0,46.0,11.0,21.0,0.9584974093480668,5.0
2021-11-23,66.0,67.0,7.0,26.0,1.0,7.0
2021-11-24,106.0,66.0,12.0,26.0,1.0,10.0
2021-11-25,112.0,48.0,19.0,19.0,0.7717667931753965,4.0
2021-11-26,69.0,73.0,6.0,30.0,1.0,9.0
2021-11-27,153.0,86.0,4.0,34.0,2.0,12.0
2021-11-28,179.0,33.0,13.0,19.0,2.206548229755403,7.0
2021-11-29,125.0,20.0,21.0,5.0,1.6707269724753893,1.0
2021-11-30,19.0,22.0,19.0,14.0,1.0,3.0
2021-12-01,36.0,37.0,25.0,13.0,0.6749981092482529,2.0
2021-12-02,41.0,42.0,16.0,17.0,0.6690201974550708,4.0
2021-12-03,56.0,52.0,9.0,30.0,0.8285321869343534,7.0
2021-12-04,82.0,77.0,3.0,39.0,1.0,11.0
2021-12-05,152.0,40.0,24.0,16.0,1.0650452032676105,4.0
2021-12-06,54.0,33.0,14.0,21.0,1.045911940559579,4.0
2021-12-07,49.0,57.0,4.0,28.0,1.0,6.0
2021-12-08,106.0,75.0,1.0,28.0,0.9736871480027907,9.0
2021-12-09,175.0,50.0,12.0,22.0,0.9692630641411571,7.0
2021-12-10,135.0,41.0,24.0,16.0,0.9779954062781284,5.0
2021-12-11,79.0,16.0,22.0,5.0,0.991151832276733,1.0
2021-12-12,20.0,51.0,10.0,25.0,1.0,5.0
2021-12-13,90.0,68.0,6.0,31.0,1.0,9.0
2021-12-14,146.0,82.0,2.0,36.0,1.0,13.0
2021-12-15,164.0,47.0,24.0,11.0,1.0001949769470801,7.0
2021-12-16,60.0,20.0,22.0,7.0,1.0001222177019575,3.0
2021-12-17,28.0,46.0,24.0,17.0,1.0,3.0
2021-12-18,55.0,71.0,6.0,35.0,1.0,7.0
2021-12-19,116.0,81.0,16.0,34.0,1.0,10.0
2021-12-20,126.0,56.0,17.0,19.0,1.0,5.0
2021-12-21,81.0,47.0,12.0,17.0,1.0,6.0
2021-12-22,96.0,61.0,5.0,20.0,1.0,8.0
2021-12-23,126.0,27.0,22.0,7.0,1.0,4.0
2021-12-24,33.0,17.0,22.0,5.0,0.9230898879799518,3.0
2021-12-25,24.0,25.0,17.0,11.0,0.8292944120946616,1.0
2021-12-26,39.0,53.0,10.0,27.0,0.8208517301620406,6.0
2021-12-27,82.0,57.0,7.0,30.0,1.0,8.0
2021-12-28,109.0,44.0,24.0,10.0,1.4065561905999158,3.0
2021-12-29,44.0,43.0,26.0,11.0,1.8306525156470175,2.0
2021-12-30,47.0,49.0,9.0,29.0,2.0,6.0
2021-12-31,83.0,55.0,24.0,20.0,2.0,6.0
2022-01-01,96.0,24.0,19.0,10.0,2.806952114861594,2.0
2022-01-02,47.0,49.0,14.0,21.0,3.5953939430564734,4.0
2022-01-03,77.0,54.0,7.0,28.0,3.0,9.0
2022-01-04,105.0,62.0,8.0,27.0,1.0,9.0
2022-01-05,146.0,57.0,16.0,25.0,1.0,9.0
2022-01-06,135.0,74.0,4.0,34.0,1.0,13.0
2022-01-07,170.0,57.0,20.0,25.0,1.0,9.0
2022-01-08,114.0,57.0,9.0,20.0,1.0,8.0
2022-01-09,114.0,29.0,24.0,11.0,1.118352157944625,4.0
2022-01-10,59.0,27.0,14.0,12.0,1.3028464446173402,2.0
2022-01-11,42.0,39.0,20.0,15.0,1.428164652317743,4.0
2022-01-12,59.0,18.0,19.0,9.0,1.3689885733454301,2.0
2022-01-13,33.0,70.0,8.0,27.0,1.0,8.0
2022-01-14,135.0,50.0,24.0,17.0,0.3521408269247166,6.0
2022-01-15,88.0,20.0,17.0,11.0,0.08139335813751553,2.0
2022-01-16,33.0,33.0,20.0,17.0,1.0,3.0
2022-01-17,51.0,65.0,5.0,31.0,3.0,9.0
2022-01-18,138.0,63.0,13.0,19.0,3.0,10.0
2022-01-19,136.0,40.0,15.0,12.0,1.0,4.0
2022-01-20,108.0,59.0,14.0,15.0,1.0,7.0
2022-01-21,141.0,84.2681791796231,10.0,21.0,2.0,15.0
2022-01-22,174.0,89.82633258278084,6.0,23.0,1.0,14.0
2022-01-23,186.0,60.0,11.0,20.0,0.4509142952251048,16.0
2022-01-24,199.0,8.0,23.0,11.0,0.669330679790974,7.0
2022-01-25,113.0,13.0,22.0,8.0,1.0,3.0
2022-01-26,45.0,17.0,24.0,7.0,1.0,2.0
2022-01-27,43.0,21.0,23.0,7.0,0.9672291625270604,2.0
2022-01-28,43.0,26.0,24.0,10.0,0.9779654569889492,3.0
2022-01-29,51.0,92.0,23.0,19.0,1.0,10.0
2022-01-30,163.0,16.0,26.0,3.0,1.0080941197867148,2.0
2022-01-31,35.0,9.0,28.0,4.0,1.0048899910242675,1.0
2022-02-01,26.0,18.0,27.0,7.0,1.0,2.0
2022-02-02,35.0,11.0,30.0,4.0,1.0,2.0
2022-02-03,25.0,11.0,29.0,2.0,1.000780473656236,1.0
2022-02-04,18.0,11.0,29.0,3.0,1.0010384160030232,1.0
2022-02-05,19.0,13.0,30.0,4.0,1.0009315834255774,1.0
2022-02-06,24.0,16.0,27.0,5.0,1.0006177323091145,2.0
2022-02-07,32.0,26.0,26.0,12.0,1.00025461903885,2.0
2022-02-08,50.0,58.0,22.0,23.0,1.0,6.0
2022-02-09,115.0,64.0,33.0,21.0,1.0,7.0
2022-02-10,140.0,63.0,31.0,16.0,1.0002103900946617,6.0
2022-02-11,130.0,51.0,22.0,7.0,1.0,4.0
2022-02-12,92.0,59.0,19.0,9.0,1.0,6.0
2022-02-13,133.0,17.0,29.0,4.0,1.003894179235481,2.0
2022-02-14,51.0,18.0,26.0,6.0,1.0064842821474869,2.0
2022-02-15,45.0,20.0,28.0,6.0,1.0,2.0
2022-02-16,45.0,37.0,30.0,13.0,1.0,4.0
2022-02-17,78.0,39.0,30.0,10.0,1.0803632232437699,3.0
2022-02-18,95.0,14.0,29.0,3.0,1.1983150672398275,1.0
2022-02-19,31.0,19.0,28.0,7.0,1.2760852996140004,1.0
2022-02-20,32.0,18.0,28.0,5.0,1.2359036879921153,1.0
2022-02-21,30.0,17.0,30.0,5.0,1.0,1.0
2022-02-22,34.0,25.0,23.0,13.0,0.6618608200874332,3.0
2022-02-23,52.0,41.0,25.0,17.0,1.0,4.0
2022-02-24,72.0,87.0,29.0,25.0,2.0,8.0
2022-02-25,146.0,18.0,33.0,7.0,1.223601352109728,2.0
2022-02-26,41.0,49.0,25.0,22.0,1.0,4.0
2022-02-27,72.0,85.0,29.0,24.0,3.0,8.0
2022-02-28,134.0,16.0,28.0,5.0,2.678960137613347,1.0
2022-03-01,21.0,45.0,32.0,15.0,2.0,3.0
2022-03-02,54.0,59.0,30.0,13.0,3.0,5.0
2022-03-03,74.0,77.0,32.0,13.0,2.0,4.0
2022-03-04,84.0,30.0,32.0,5.0,1.9753544088097612,1.0
2022-03-05,22.0,49.0,32.0,20.0,2.0,3.0
2022-03-06,71.0,47.0,32.0,16.0,1.0,4.0
2022-03-07,65.0,78.0,35.0,24.0,2.0,7.0
2022-03-08,137.0,115.0,45.0,31.0,3.0,10.0
2022-03-09,173.0,154.0,63.0,25.0,3.0,11.0
2022-03-10,201.0,104.0,31.0,17.0,2.0,8.0
2022-03-11,153.0,57.0,37.0,13.0,1.0,5.0
2022-03-12,114.0,65.0,32.0,14.0,0.5669998571458104,6.0
2022-03-13,143.0,43.0,39.0,7.0,0.5874311230291789,3.0
2022-03-14,83.0,64.0,28.0,11.0,0.8141468273979581,5.0
2022-03-15,119.0,82.0,28.0,15.0,1.0,5.0
2022-03-16,122.0,38.0,21.0,8.0,1.0,2.0
2022-03-17,65.0,52.0,13.0,12.0,1.0,5.0
2022-03-18,128.0,24.0,35.0,8.0,1.0,3.0
2022-03-19,73.0,47.0,35.0,14.0,1.0075557029400037,3.0
2022-03-20,92.0,9.0,34.0,5.0,1.0248239169218942,1.0
2022-03-21,21.0,26.0,28.0,9.0,1.046832597612719,2.0
2022-03-22,48.0,65.0,20.0,21.0,1.0686097006795268,4.0
2022-03-23,136.0,88.0,8.0,24.0,1.0851831817893656,7.0
2022-03-24,167.0,95.0,24.0,13.0,1.091580996609284,4.0
2022-03-25,128.0,65.0,34.0,9.0,1.0828311008063307,1.0
2022-03-26,53.0,23.0,37.0,4.0,1.0539614500475532,1.0
2022-03-27,17.0,66.0,41.0,8.0,1.0,2.0
2022-03-28,77.0,72.0,28.0,12.0,0.9203419140694561,5.0
2022-03-29,122.0,35.0,24.0,9.0,0.8318511866166506,4.0
2022-03-30,87.0,18.0,35.0,9.0,0.755759019741049,2.0
2022-03-31,44.0,29.0,37.0,11.0,0.7132966155421175,1.0
2022-04-01,40.0,29.0,36.0,10.0,0.7256951761193218,2.0
2022-04-02,52.0,52.0,49.0,11.0,0.8141859035721273,2.0
2022-04-03,74.0,82.0,74.0,10.0,1.0,5.0
2022-04-04,152.0,73.0,40.0,12.0,1.2108032789800542,3.0
2022-04-05,112.0,52.0,31.0,6.0,1.0,2.0
2022-04-06,44.0,60.0,31.0,15.0,1.0,2.0
2022-04-07,72.0,100.0,84.0,16.0,3.0,9.0
2022-04-08,163.0,106.0,65.0,17.0,1.0,8.0
2022-04-09,163.0,113.0,95.0,15.0,2.0,10.0
2022-04-10,176.0,115.0,37.0,19.0,3.050521194854387,8.0
2022-04-11,145.0,69.0,43.0,5.0,3.046047869390479,2.0
2022-04-12,53.0,50.0,48.0,7.0,2.3809010682569465,2.0
2022-04-13,77.0,25.0,37.0,8.0,1.4494018361024605,2.0
2022-04-14,35.0,21.0,38.0,4.0,0.6458712175756939,1.0
2022-04-15,27.0,34.0,40.0,10.0,0.3646302573253163,1.0
2022-04-16,63.0,73.0,33.0,19.0,1.0,4.0
2022-04-17,141.0,83.0,76.0,17.0,2.0,5.0
2022-04-18,157.0,71.0,54.0,20.0,1.0,5.0
2022-04-19,125.0,68.0,74.0,12.0,1.0,4.0
2022-04-20,114.0,84.0,39.0,8.0,1.0,3.0
2022-04-21,87.0,35.0,43.0,4.0,0.35650716661269266,1.0
2022-04-22,44.0,72.0,64.0,12.0,1.0,4.0
2022-04-23,96.0,96.0,81.0,18.0,3.0,8.0
2022-04-24,134.0,101.0,83.0,19.0,1.0,11.0
2022-04-25,163.0,75.0,38.0,6.0,1.0,3.0
2022-04-26,122.0,26.0,29.0,5.0,1.396577641215705,2.0
2022-04-27,42.0,21.0,34.0,5.0,1.3912768089681309,3.0
2022-04-28,50.0,49.0,41.0,8.0,1.190337572236491,3.0
2022-04-29,126.0,11.0,37.0,4.0,1.0,1.0
2022-04-30,69.0,31.0,40.0,13.0,0.9669928956217068,1.0
2022-05-01,59.0,46.0,57.0,16.0,1.0,4.0
2022-05-02,87.0,58.0,79.0,14.0,1.0,3.0
2022-05-03,111.0,69.0,94.0,14.0,1.0,2.0
2022-05-04,130.0,66.0,96.0,7.0,1.0,3.0
2022-05-05,139.0,49.0,36.0,5.0,1.5584808933939462,2.0
2022-05-06,87.0,32.0,34.0,9.0,2.529046872738318,2.0
2022-05-07,93.0,24.0,30.0,6.0,3.535089855552112,2.0
2022-05-08,59.0,29.0,46.0,9.0,4.2000017593543255,2.0
2022-05-09,75.0,58.0,31.0,9.0,4.147174501663957,2.0
2022-05-10,149.0,38.0,39.0,9.0,3.0,6.0
2022-05-11,118.0,21.0,39.0,4.0,1.0,3.0
2022-05-12,59.0,18.0,36.0,5.0,0.24673836408101513,1.0
2022-05-13,51.0,15.0,38.0,5.0,1.0,1.0
2022-05-14,46.0,22.0,40.0,9.0,2.0,3.0
2022-05-15,55.0,23.0,47.0,9.0,1.0,3.0
2022-05-16,67.0,57.0,79.0,13.0,2.0,4.0
2022-05-17,104.0,37.0,53.0,9.0,1.0,3.0
2022-05-18,88.0,67.0,104.0,16.0,1.0,8.0
2022-05-19,128.0,78.0,119.0,17.0,2.0,7.0
2022-05-20,149.0,64.0,114.0,12.0,1.0,5.0
2022-05-21,133.0,64.0,124.0,11.0,2.0,4.0
2022-05-22,125.0,57.0,93.0,7.0,2.5732253035713146,4.0
2022-05-23,104.0,56.0,93.0,9.0,2.1844158947030086,6.0
2022-05-24,102.0,16.0,40.0,2.0,1.4089938340490438,1.0
2022-05-25,20.0,22.0,36.0,7.0,0.8223811822633864,2.0
2022-05-26,32.0,36.0,60.0,11.0,1.0,5.0
2022-05-27,52.0,64.0,123.0,8.0,2.0,4.0
2022-05-28,85.0,36.0,51.0,4.0,2.3019673954706534,2.0
2022-05-29,52.0,25.0,45.0,9.0,1.8303196201765919,1.0
2022-05-30,38.0,52.0,99.0,18.0,1.0,2.0
2022-05-31,73.0,35.0,66.0,14.0,0.36056204475706655,2.0
